scope,run,gate,required,observed,passed,blocking_reason
source,,seed184_frame_local_only_composer_namespace_closure,"[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]","{""files"":[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""],""missing"":[],""unexpected"":[]}",true,
p0,seed184_frame_local_only,trajectory_namespace_closure,"{""expected"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""malformed"":[]}","{""malformed"":[],""observed"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""unrelated_ignored"":[""clean_dev_predictions.json"",""clean_dev_scalars.jsonl"",""run_provenance.json"",""selected_checkpoint.pt"",""stage191_dev_predictions_epoch_001.jsonl"",""stage191_dev_predictions_epoch_002.jsonl"",""stage191_dev_predictions_epoch_003.jsonl"",""stage191_dev_predictions_epoch_004.jsonl"",""stage191_dev_predictions_epoch_005.jsonl"",""stage191_dev_predictions_epoch_006.jsonl"",""stage191_dev_predictions_epoch_007.jsonl"",""stage191_dev_predictions_epoch_008.jsonl"",""stage191_dev_predictions_epoch_009.jsonl"",""stage191_dev_predictions_epoch_010.jsonl"",""stage191_dev_predictions_epoch_011.jsonl"",""stage191_dev_predictions_epoch_012.jsonl"",""stage191_dev_predictions_epoch_013.jsonl"",""stage191_dev_predictions_epoch_014.jsonl"",""stage191_dev_predictions_epoch_015.jsonl"",""stage191_dev_predictions_epoch_016.jsonl"",""stage191_dev_predictions_epoch_017.jsonl"",""stage191_dev_predictions_epoch_018.jsonl"",""stage191_dev_predictions_epoch_019.jsonl"",""stage191_dev_predictions_epoch_020.jsonl"",""stage191_trajectory_contract.json"",""stage191_trajectory_epoch_metrics.jsonl"",""training_report.json"",""training_report_predictions.jsonl""]}",true,
p0,seed184_frame_local_only,composer_manifest_closure,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""frame_local_only"",""seed"":184}","{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""frame_local_only"",""seed"":184}",true,
source,,seed185_joint_composer_namespace_closure,"[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]","{""files"":[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""],""missing"":[],""unexpected"":[]}",true,
p0,seed185_joint,trajectory_namespace_closure,"{""expected"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""malformed"":[]}","{""malformed"":[],""observed"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""unrelated_ignored"":[""clean_dev_predictions.json"",""clean_dev_scalars.jsonl"",""run_provenance.json"",""selected_checkpoint.pt"",""stage191_dev_predictions_epoch_001.jsonl"",""stage191_dev_predictions_epoch_002.jsonl"",""stage191_dev_predictions_epoch_003.jsonl"",""stage191_dev_predictions_epoch_004.jsonl"",""stage191_dev_predictions_epoch_005.jsonl"",""stage191_dev_predictions_epoch_006.jsonl"",""stage191_dev_predictions_epoch_007.jsonl"",""stage191_dev_predictions_epoch_008.jsonl"",""stage191_dev_predictions_epoch_009.jsonl"",""stage191_dev_predictions_epoch_010.jsonl"",""stage191_dev_predictions_epoch_011.jsonl"",""stage191_dev_predictions_epoch_012.jsonl"",""stage191_dev_predictions_epoch_013.jsonl"",""stage191_dev_predictions_epoch_014.jsonl"",""stage191_dev_predictions_epoch_015.jsonl"",""stage191_dev_predictions_epoch_016.jsonl"",""stage191_dev_predictions_epoch_017.jsonl"",""stage191_dev_predictions_epoch_018.jsonl"",""stage191_dev_predictions_epoch_019.jsonl"",""stage191_dev_predictions_epoch_020.jsonl"",""stage191_trajectory_contract.json"",""stage191_trajectory_epoch_metrics.jsonl"",""training_report.json"",""training_report_predictions.jsonl""]}",true,
p0,seed185_joint,composer_manifest_closure,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""joint"",""seed"":185}","{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""joint"",""seed"":185}",true,
source,,seed185_frame_local_only_composer_namespace_closure,"[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""]","{""files"":[""stage196b2b3p0_composer_input_manifest.json"",""stage196b2b3p0_epoch_composer_inputs_001.jsonl"",""stage196b2b3p0_epoch_composer_inputs_002.jsonl"",""stage196b2b3p0_epoch_composer_inputs_003.jsonl"",""stage196b2b3p0_epoch_composer_inputs_004.jsonl"",""stage196b2b3p0_epoch_composer_inputs_005.jsonl"",""stage196b2b3p0_epoch_composer_inputs_006.jsonl"",""stage196b2b3p0_epoch_composer_inputs_007.jsonl"",""stage196b2b3p0_epoch_composer_inputs_008.jsonl"",""stage196b2b3p0_epoch_composer_inputs_009.jsonl"",""stage196b2b3p0_epoch_composer_inputs_010.jsonl"",""stage196b2b3p0_epoch_composer_inputs_011.jsonl"",""stage196b2b3p0_epoch_composer_inputs_012.jsonl"",""stage196b2b3p0_epoch_composer_inputs_013.jsonl"",""stage196b2b3p0_epoch_composer_inputs_014.jsonl"",""stage196b2b3p0_epoch_composer_inputs_015.jsonl"",""stage196b2b3p0_epoch_composer_inputs_016.jsonl"",""stage196b2b3p0_epoch_composer_inputs_017.jsonl"",""stage196b2b3p0_epoch_composer_inputs_018.jsonl"",""stage196b2b3p0_epoch_composer_inputs_019.jsonl"",""stage196b2b3p0_epoch_composer_inputs_020.jsonl""],""missing"":[],""unexpected"":[]}",true,
p0,seed185_frame_local_only,trajectory_namespace_closure,"{""expected"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""malformed"":[]}","{""malformed"":[],""observed"":[""stage196b2p0_epoch_channels_001.jsonl"",""stage196b2p0_epoch_channels_002.jsonl"",""stage196b2p0_epoch_channels_003.jsonl"",""stage196b2p0_epoch_channels_004.jsonl"",""stage196b2p0_epoch_channels_005.jsonl"",""stage196b2p0_epoch_channels_006.jsonl"",""stage196b2p0_epoch_channels_007.jsonl"",""stage196b2p0_epoch_channels_008.jsonl"",""stage196b2p0_epoch_channels_009.jsonl"",""stage196b2p0_epoch_channels_010.jsonl"",""stage196b2p0_epoch_channels_011.jsonl"",""stage196b2p0_epoch_channels_012.jsonl"",""stage196b2p0_epoch_channels_013.jsonl"",""stage196b2p0_epoch_channels_014.jsonl"",""stage196b2p0_epoch_channels_015.jsonl"",""stage196b2p0_epoch_channels_016.jsonl"",""stage196b2p0_epoch_channels_017.jsonl"",""stage196b2p0_epoch_channels_018.jsonl"",""stage196b2p0_epoch_channels_019.jsonl"",""stage196b2p0_epoch_channels_020.jsonl""],""unrelated_ignored"":[""clean_dev_predictions.json"",""clean_dev_scalars.jsonl"",""run_provenance.json"",""selected_checkpoint.pt"",""stage191_dev_predictions_epoch_001.jsonl"",""stage191_dev_predictions_epoch_002.jsonl"",""stage191_dev_predictions_epoch_003.jsonl"",""stage191_dev_predictions_epoch_004.jsonl"",""stage191_dev_predictions_epoch_005.jsonl"",""stage191_dev_predictions_epoch_006.jsonl"",""stage191_dev_predictions_epoch_007.jsonl"",""stage191_dev_predictions_epoch_008.jsonl"",""stage191_dev_predictions_epoch_009.jsonl"",""stage191_dev_predictions_epoch_010.jsonl"",""stage191_dev_predictions_epoch_011.jsonl"",""stage191_dev_predictions_epoch_012.jsonl"",""stage191_dev_predictions_epoch_013.jsonl"",""stage191_dev_predictions_epoch_014.jsonl"",""stage191_dev_predictions_epoch_015.jsonl"",""stage191_dev_predictions_epoch_016.jsonl"",""stage191_dev_predictions_epoch_017.jsonl"",""stage191_dev_predictions_epoch_018.jsonl"",""stage191_dev_predictions_epoch_019.jsonl"",""stage191_dev_predictions_epoch_020.jsonl"",""stage191_trajectory_contract.json"",""stage191_trajectory_epoch_metrics.jsonl"",""training_report.json"",""training_report_predictions.jsonl""]}",true,
p0,seed185_frame_local_only,composer_manifest_closure,"{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""frame_local_only"",""seed"":185}","{""commit"":""fa16787efa84bb15d832b6d9382fafd77016c4e2"",""completed"":true,""mode"":""frame_local_only"",""seed"":185}",true,
p0,,p0_count_closure,"{""composer rows"":86400,""composer sidecars"":120,""trajectory rows"":86400,""trajectory sidecars"":120}","{""composer rows"":86400,""composer sidecars"":120,""tail paired states"":6480,""trajectory rows"":86400,""trajectory sidecars"":120}",true,
population,,primary_16_case_closure,"{""184"":{""harm"":6,""recovery"":5},""185"":{""harm"":3,""recovery"":2}}","{""184"":{""harm"":6,""recovery"":5},""185"":{""harm"":3,""recovery"":2}}",true,
b4,,b2b4_tail_summary_key_uniqueness,"{""coalition_count"":32,""direction_count"":2,""duplicate_keys"":[],""identity_direction_count"":32,""incomplete_identity_directions"":[],""primary_identity_count"":16,""row_count"":1024,""unique_key_count"":1024}","{""coalition_count"":32,""direction_count"":2,""duplicate_keys"":[],""forward_row_count"":512,""identity_direction_count"":32,""incomplete_identity_directions"":[],""missing_columns"":[],""primary_identity_count"":16,""row_count"":1024,""unique_key_count"":1024}",true,
b4,,b2b4_forward_512_action_closure,"{""forward_row_count"":512,""masks_per_identity"":32,""primary_identity_count"":16}","{""forward_row_count"":512,""incomplete_identities"":[],""mask_counts"":[32],""primary_identity_count"":16}",true,
b4,,b2b4_tail_prediction_crosscheck,"{""disagreement_count"":0,""examples"":[],""expected_comparisons"":1024,""observed_comparisons"":1024}","{""disagreement_count"":0,""duplicate_primitive_epoch_keys"":[],""examples"":[],""expected_comparisons"":1024,""observed_comparisons"":1024,""primitive_bucket_count"":1024}",true,
b4,,b2b4_exact_row_action_set_closure,"{""b2b5_acceptable_action_set_agreement"":true,""masks_per_identity"":32,""primary_identity_count"":16}","{""disagreement_count"":0,""disagreement_identities"":[],""mask_counts"":[32],""primary_identity_count"":16}",true,
population,,discovery_identity_union_closure,"{""intersection"":3,""seed184"":11,""seed185"":5,""union"":13}","{""intersection"":3,""seed184"":11,""seed185"":5,""union"":13}",true,
population,,cross_seed_clean_dev_identity_closure,"{""all"":720,""discovery union"":13,""nondiscovery"":707,""same identity set"":true}","{""all"":{""183"":720,""184"":720,""185"":720},""discovery union"":{""183"":13,""184"":13,""185"":13},""nondiscovery"":{""183"":707,""184"":707,""185"":707},""same identity set"":true}",true,
b6,,candidate_feature_name_reconstruction,"{""candidate masks"":[""00100000000000"",""01000000000000"",""10000000000000""],""semantic authority"":""B2-B5 feature dictionary""}","{""candidate masks"":[""00100000000000"",""01000000000000"",""10000000000000""],""members"":{""00100000000000"":[""HEAD_MARGIN_SIGN_SEQUENCE""],""01000000000000"":[""FINAL_MARGIN_SIGN_SEQUENCE""],""10000000000000"":[""RECIPIENT_PREDICTION_SEQUENCE""]}}",true,
features,,single_state_feature_dictionary_closure,"{""epoch"":[20],""integration_authorized"":true,""outcome_derived"":false}","{""epoch"":[20],""features"":14,""integration_authorized"":true}",true,
features,,single_state_outcome_leakage_prohibition,"{""prohibited feature intersections"":[]}","{""prohibited feature intersections"":[]}",true,
features,,tail_trajectory_diagnostic_only_enforcement,true,true,true,
features,,paired_delta_diagnostic_only_enforcement,true,true,true,
reconstruction,,row_level_selector_reconstruction,"{""rows"":6480,""tail disagreements"":0}","{""examples"":[],""rows"":6480,""tail disagreements"":0}",true,
target,,row_safety_target_closure,"{""labels"":[""MUST_ALLOW"",""MUST_BLOCK"",""OPTIONAL""],""rows"":6480}","{""counts"":{""MUST_ALLOW"":21,""MUST_BLOCK"":171,""OPTIONAL"":6288},""invalid"":0,""rows"":6480}",true,
reconstruction,,b2b6_metric_reproduction,"{""exact keys and integer metrics"":true,""numeric tolerance"":1e-06}","{""disagreements"":[],""extra_stored_rows"":[],""generated_rows"":27,""stored_rows"":27}",true,
enumeration,,single_state_feature_subset_enumeration,49149,49149,true,
enumeration,,tail_trajectory_feature_subset_enumeration,49149,49149,true,
enumeration,,paired_delta_feature_subset_enumeration,3069,3069,true,
transfer,,seed184_to_seed185_transfer_completion,true,true,true,
transfer,,seed185_to_seed184_transfer_completion,true,true,true,
audit,,conservative_gated_policy_audit_completion,"{""auditable_gate_count_source"":""shared inclusion-minimal feasible gate set"",""duplicate_gate_keys"":[],""extra_gate_keys"":[],""missing_gate_keys"":[],""summary_populations_per_gate"":5,""zero_gate_vacuous_completion_allowed"":true}","{""auditable_gate_count"":0,""completed"":true,""duplicate_gate_keys"":[],""duplicate_summary_keys"":[],""expected_summary_or_audit_rows"":0,""extra_gate_keys"":[],""missing_gate_keys"":[],""observed_summary_or_audit_rows"":0,""represented_gate_count"":0,""vacuous_completion"":true}",true,
audit,,seed183_contrast_audit_completion,"{""auditable_gate_count_source"":""shared inclusion-minimal feasible gate set"",""contrast_only"":true,""rows_per_gate_when_nonempty"":720,""zero_gate_vacuous_completion_allowed"":true}","{""auditable_gate_count"":0,""completed"":true,""contrast_only"":true,""duplicate_gate_identity_rows"":[],""duplicate_gate_keys"":[],""expected_audit_rows"":0,""extra_gate_keys"":[],""missing_gate_keys"":[],""observed_audit_rows"":0,""represented_gate_count"":0,""vacuous_completion"":true,""wrong_row_counts"":[]}",true,
decision,,decision_evaluation_completion,true,"{""completed"":true,""decision"":""STAGE196B2B6P0_CURRENT_SAFETY_OBSERVABILITY_INSUFFICIENT"",""recommended_next_stage"":""STAGE196B2B6P1_ADDITIONAL_SAFETY_STATE_OBSERVABILITY_DESIGN""}",true,
output,,exact_nine_output_closure,"[""stage196b2b6p0_analysis.json"",""stage196b2b6p0_report.md"",""stage196b2b6p0_safety_feature_dictionary.csv"",""stage196b2b6p0_row_safety_targets.csv"",""stage196b2b6p0_single_state_signature_rows.csv"",""stage196b2b6p0_single_state_gate_summary.csv"",""stage196b2b6p0_diagnostic_gate_summary.csv"",""stage196b2b6p0_gated_policy_audit.csv"",""stage196b2b6p0_contract.csv""]","[""stage196b2b6p0_analysis.json"",""stage196b2b6p0_report.md"",""stage196b2b6p0_safety_feature_dictionary.csv"",""stage196b2b6p0_row_safety_targets.csv"",""stage196b2b6p0_single_state_signature_rows.csv"",""stage196b2b6p0_single_state_gate_summary.csv"",""stage196b2b6p0_diagnostic_gate_summary.csv"",""stage196b2b6p0_gated_policy_audit.csv"",""stage196b2b6p0_contract.csv""]",true,
